id,host_id,price,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21740756,90058061,45,2,2018-04-15,0.1,1,0
20075580,5016524,45,2,2017-08-12,0.09,1,0
8071607,22470446,45,2,2015-10-11,0.04,1,0
19123591,86134456,45,2,2017-07-18,0.08,1,0
21271180,133146682,45,2,2017-11-20,0.09,1,0
17762827,1898704,45,2,2017-08-20,0.08,1,0
24726458,15640230,45,2,2018-07-31,0.15,4,354
35219812,13715158,45,2,2019-06-28,2.0,1,3
33621265,1512819,45,2,2019-05-31,1.07,5,159
34616078,107272884,45,2,2019-06-07,1.4,4,176
26894548,190921808,45,2,2019-05-21,0.32,47,347
23852841,9574706,45,2,2018-10-03,0.14,1,0
9778579,50411330,45,2,2016-06-22,0.05,1,0
30929887,145662625,45,2,2019-02-17,0.38,1,5
1521335,8120180,45,2,2016-07-09,0.05,1,0
7629563,13866555,45,2,2015-09-03,0.04,1,0
7761394,40812084,45,2,2015-09-29,0.04,1,0
7988385,42160853,45,2,2015-08-28,0.04,1,0
9107118,42786873,45,2,2015-11-02,0.04,1,0
9548422,5053976,45,2,2016-05-04,0.05,3,281
10458099,53884572,45,2,2019-05-27,0.06,1,342
20148004,143330206,45,2,2017-09-14,0.09,1,0
21188555,153015791,45,2,2018-02-08,0.09,1,0
23312524,75748625,45,2,2018-02-26,0.12,1,0
23960224,17631089,45,2,2018-10-15,0.15,1,0
25517202,5342802,45,2,2018-09-14,0.15,2,0
31989484,237421509,45,2,2019-03-07,0.39,2,0
36390226,267932490,45,2,2019-07-08,2.0,1,14
5875384,9235481,45,2,2016-12-05,0.04,2,0
9759957,9039711,45,2,2016-06-10,0.05,1,0
7116654,7078254,45,2,2015-09-07,0.04,1,0
23837148,175507083,45,2,2018-05-22,0.13,1,35
20000421,64018594,45,3,2017-08-16,0.13,2,0
11971174,4411040,45,3,2016-06-25,0.08,1,0
12308695,33049782,45,3,2017-08-22,0.08,1,0
22842339,143460,45,3,2018-07-29,0.21,2,0
29412402,1949282,45,3,2019-01-28,0.34,5,318
34449001,260062581,45,3,2019-06-23,2.73,1,0
28411594,22685487,45,3,2019-06-06,0.31,2,324
35038658,263945896,45,3,2019-07-01,2.14,1,64
8624104,45293333,45,3,2019-05-01,0.69,1,249
22019912,13208109,45,3,2018-07-15,0.16,1,0
30153367,43981373,45,3,2019-06-16,0.57,1,0
19853343,18990231,45,3,2017-10-04,0.13,1,0
30393427,228223819,45,3,2018-11-30,0.41,1,179
29966514,225307360,45,3,2019-06-07,1.5,1,47
33655084,47516406,45,3,2019-07-01,1.2,2,360
12519645,56623911,45,3,2016-05-20,0.08,1,0
5193916,26867230,45,3,2016-07-15,0.08,2,0
18927333,3955342,45,3,2017-07-11,0.12,1,0
31991634,22926868,45,3,2019-04-18,0.91,3,34
28918624,35927005,45,3,2018-12-30,0.37,10,365
29037276,216772639,45,3,2019-05-26,0.42,7,357
13019851,59093909,45,3,2016-07-14,0.08,1,0
22965846,84562428,45,3,2018-09-13,0.2,2,355
6400055,1535739,45,3,2018-08-05,0.06,1,0
7745868,7876900,45,3,2016-03-30,0.06,1,0
16768336,74896042,45,3,2017-06-04,0.12,1,0
23728251,9223263,45,3,2018-04-11,0.19,1,0
31669029,7571700,45,3,2019-04-23,0.76,1,0
9002096,47013708,45,3,2015-11-25,0.07,1,0
13942921,82951378,45,3,2017-10-15,0.09,1,0
19049956,132967604,45,3,2017-07-31,0.12,1,0
34051551,107272884,45,3,2019-06-09,1.43,4,360
28368870,37252076,45,3,2019-06-24,0.35,2,132
34258598,195863013,45,3,2019-06-08,2.05,1,2
30938001,6857284,45,3,2019-01-30,0.49,1,0
6391062,5972246,45,3,2018-01-07,0.06,1,0
16368233,6153409,45,3,2016-12-26,0.1,1,0
17380055,25270209,45,3,2017-03-01,0.1,1,0
30570178,229147376,45,3,2019-05-12,0.47,11,199
30570449,229147376,45,3,2019-01-16,0.42,11,331
34466803,1752807,45,3,2019-07-02,1.58,2,0
35613598,6885157,45,3,2019-07-04,3.0,15,188
21833654,159014806,45,3,2017-12-15,0.15,1,0
6051856,9828418,45,3,2016-05-07,0.07,1,0
10342806,48370755,45,3,2017-07-24,0.08,1,0
13921768,18177436,45,3,2016-07-31,0.08,1,0
2501809,12806055,45,3,2015-09-21,0.06,1,151
23856708,27703207,45,3,2018-07-30,0.19,1,0
25127539,40830538,45,3,2019-06-09,0.27,2,242
18646075,63417081,45,4,2018-09-10,0.17,8,67
22613221,117195769,45,4,2018-02-25,0.23,3,0
27397256,33905781,45,4,2018-09-28,0.37,1,249
32308571,68907781,45,4,2019-06-29,1.15,3,31
8654929,39031994,45,4,2018-12-15,0.34,1,34
9997702,5123299,45,4,2018-01-01,0.09,1,0
14607289,25642456,45,4,2018-08-02,0.34,1,0
18908676,119170289,45,4,2019-06-24,0.16,2,8
29983505,155923396,45,4,2019-02-16,0.56,3,276
28387362,22685487,45,4,2018-10-01,0.4,2,324
31201624,91578701,45,4,2019-01-21,0.63,2,0
28047011,70260514,45,4,2018-12-14,0.43,1,0
33661139,234090781,45,4,2019-06-21,2.26,2,54
35376427,23217966,45,4,2019-07-03,4.0,2,76
34142214,196476281,45,4,2019-06-01,1.71,2,318
3278691,16069319,45,4,2016-09-01,0.07,1,0
31174636,233035096,45,4,2019-06-19,0.96,1,97
28609526,205530337,45,4,2019-06-22,0.48,8,248
26003692,136208791,45,4,2018-08-17,0.31,1,365
35220992,161906388,45,4,2019-06-30,4.0,1,3
15189516,19694796,45,4,2017-01-01,0.13,1,0
4662584,20559017,45,4,2018-02-14,0.08,9,311
25772890,71987360,45,4,2018-08-13,0.31,1,0
33117497,249291429,45,4,2019-05-26,1.88,2,135
15739930,44706272,45,4,2017-07-30,0.13,1,0
16353485,32545798,45,4,2017-06-24,0.13,5,0
12154621,3604124,45,4,2017-12-17,0.18,1,0
17542694,41191579,45,4,2018-12-17,0.44,3,0
33926074,83615522,45,4,2019-06-29,2.26,1,10
26895469,190921808,45,4,2019-05-11,0.49,47,336
23636223,67768251,45,4,2019-04-30,0.36,3,242
6472275,24597265,45,4,2017-06-15,0.09,8,318
14387471,40070700,45,4,2017-05-01,0.11,1,0
18577989,38236150,45,4,2017-05-29,0.15,1,0
20555569,95572265,45,4,2018-07-28,0.21,2,342
25283412,10770787,45,4,2019-07-02,0.35,1,35
16987408,113740169,45,4,2018-11-30,0.15,1,275
30507110,228945290,45,4,2019-06-23,0.57,1,90
7023583,36816110,45,4,2018-01-06,0.09,1,0
27827110,141400974,45,5,2019-01-25,0.47,1,0
29463847,221929447,45,5,2019-06-17,0.6,1,184
34086188,44919396,45,5,2019-06-06,2.38,1,0
23874196,179366206,45,5,2019-05-24,0.56,1,101
14124987,2974873,45,5,2018-07-31,0.15,2,339
14381060,65354277,45,5,2016-10-18,0.14,1,0
24042606,91427536,45,5,2019-04-20,0.58,2,3
32643370,10113653,45,5,2019-06-10,1.55,1,9
12625717,1166833,45,5,2017-07-29,0.19,1,0
27113697,19303369,45,5,2019-04-30,0.51,37,1
9694297,50064597,45,5,2017-08-21,0.12,1,0
9928644,10677584,45,5,2017-02-28,0.14,4,0
7306096,38272413,45,5,2015-09-15,0.1,2,0
14624028,16205633,45,5,2018-08-19,0.14,1,343
17417619,21697069,45,5,2017-04-12,0.18,1,0
27509562,207418547,45,5,2019-04-21,0.53,1,168
29237692,24000784,45,5,2019-05-17,0.57,4,32
20014534,43010827,45,5,2018-07-24,0.21,1,0
22886125,15377827,45,5,2019-01-07,0.29,1,0
24370692,8973065,45,5,2018-11-26,0.35,1,0
4295733,10981052,45,5,2018-07-27,0.27,1,0
24260464,15310048,45,5,2019-06-01,0.38,2,155
29861097,1512819,45,5,2019-05-17,1.06,5,69
32588761,27295569,45,5,2019-06-23,1.18,2,351
11553543,26138712,45,5,2017-01-01,0.13,1,0
25205932,52532097,45,5,2018-06-24,0.37,1,0
4821218,24827152,45,5,2016-01-06,0.09,1,0
14532520,86629070,45,5,2019-02-08,0.15,1,220
16554488,39055365,45,5,2017-02-20,0.17,1,0
23773431,22288459,45,5,2019-03-24,0.33,2,0
30235482,226339724,45,5,2019-07-05,1.36,10,362
32884159,238544255,45,5,2019-06-01,1.28,1,37
35054863,229386490,45,5,2019-06-26,4.29,3,257
10801474,55908144,45,6,2016-08-11,0.15,1,0
15984590,102466916,45,6,2019-06-23,0.25,6,164
10017871,7217937,45,6,2019-06-17,0.5,2,64
33974777,32167398,45,6,2019-06-11,2.31,5,342
11370207,12797993,45,6,2016-11-06,0.15,1,0
25798995,850526,45,6,2018-09-22,0.47,1,0
33468702,75999185,45,6,2019-07-02,5.0,1,337
11695338,16234492,45,6,2016-08-07,0.15,1,0
33718254,249479517,45,6,2019-06-21,2.28,2,24
22584603,4719170,45,6,2019-03-04,0.33,1,0
3911453,20260083,45,6,2017-09-14,0.21,1,0
26987854,24000784,45,6,2019-06-24,0.61,4,32
29683293,223393782,45,6,2019-01-02,0.78,1,6
14015822,82805482,45,6,2019-01-27,0.19,1,94
21192066,43148410,45,6,2019-05-13,0.28,3,333
32918155,247013511,45,6,2019-06-17,1.54,6,66
13782517,75442218,45,6,2017-12-10,0.18,1,0
19574956,14163206,45,6,2017-12-29,0.25,1,0
24279933,36632628,45,6,2018-11-26,0.41,1,0
31014013,53243644,45,6,2019-01-20,0.97,2,3
12905314,16414492,45,6,2017-07-18,0.16,1,0
33914381,77515,45,6,2019-06-23,2.31,1,4
5652946,19233353,45,6,2018-10-15,0.12,2,0
1914381,9909455,45,7,2019-06-23,2.26,1,32
15985221,102466916,45,7,2019-05-04,0.23,6,175
3890417,18260299,45,7,2019-01-02,0.74,6,92
7514135,37407363,45,7,2015-12-05,0.15,1,0
8173563,27990825,45,7,2016-01-02,0.15,2,0
12363920,66787512,45,7,2016-06-19,0.18,1,0
15328018,93202618,45,7,2017-01-22,0.21,1,0
35808578,269375490,45,7,2019-07-06,7.0,1,68
31234496,9270510,45,7,2019-06-30,1.46,1,34
34547780,249479517,45,7,2019-07-06,3.5,2,365
1399273,7130382,45,7,2018-10-12,0.21,2,88
9327458,48410883,45,7,2018-04-01,0.16,2,0
27296173,24000784,45,7,2019-07-01,0.75,4,32
34914606,38119047,45,7,2019-07-07,4.77,2,50
28046416,193502084,45,7,2019-02-16,0.68,8,0
4278389,295128,45,7,2019-07-01,0.14,7,365
12346483,42032781,45,7,2019-06-18,0.41,1,133
30255625,7340654,45,7,2018-12-22,0.97,1,0
29907089,174976495,45,7,2019-01-05,0.88,1,0
8971863,27974952,45,7,2017-02-16,0.15,7,124
32917795,247013511,45,7,2019-06-19,1.74,6,64
6079197,31555753,45,7,2015-08-02,0.14,1,0
29791183,1172202,45,7,2019-06-22,2.5,5,29
8174635,20538121,45,7,2019-06-22,0.15,1,14
13111578,72897900,45,7,2016-06-14,0.19,1,0
20358824,145214508,45,7,2018-10-02,0.31,2,364
23937773,5628508,45,7,2018-07-23,0.46,1,0
24034853,18168381,45,7,2019-06-22,0.46,1,0
33271110,2517810,45,7,2019-06-28,2.41,1,82
3911451,10352213,45,7,2017-07-16,0.12,2,0
32639119,161985273,45,7,2019-07-01,3.13,1,43
22115009,44620317,45,8,2018-09-28,0.53,4,347
13824091,5341236,45,8,2019-02-28,0.22,2,0
18943821,107579819,45,8,2019-03-15,0.31,2,0
22345693,14805627,45,8,2018-09-03,0.43,1,0
33065137,2392755,45,8,2019-06-23,3.0,1,109
30285772,5937189,45,8,2019-06-26,1.08,1,2
26754694,173290675,45,8,2019-05-10,0.81,3,50
391948,1960128,45,8,2015-09-30,0.11,2,364
29282185,96222132,45,8,2019-05-18,0.93,4,332
27491585,193502084,45,8,2019-04-01,0.76,8,0
27528620,193502084,45,8,2019-03-31,0.81,8,0
29630759,222136360,45,8,2019-01-01,0.96,1,6
21839960,39346203,45,8,2018-01-14,0.4,1,0
16528572,67925153,45,8,2017-04-08,0.26,1,0
31377477,16622969,45,8,2019-06-26,1.35,1,0
18637270,31658624,45,8,2019-03-30,0.31,2,0
28548195,179413160,45,8,2019-07-05,0.85,1,57
29684573,31039254,45,8,2019-07-07,5.0,1,334
18353019,40972641,45,8,2017-09-01,0.3,2,0
16363747,107158968,45,8,2018-03-16,0.26,1,0
31127267,32540806,45,8,2019-06-02,1.33,1,0
3728309,19046961,45,8,2019-05-01,0.31,1,247
29631258,23788168,45,8,2019-06-23,0.96,1,61
30799348,161769990,45,8,2019-04-17,1.16,2,0
18909484,131783806,45,8,2017-06-29,0.31,1,0
3575918,18007776,45,8,2019-06-09,0.81,4,31
20801754,6383939,45,9,2019-06-30,0.56,1,58
33102485,141645843,45,9,2019-07-06,2.67,2,113
14139170,1252743,45,9,2018-03-20,0.45,1,0
27830753,62187386,45,9,2019-06-19,0.87,1,10
3765095,5242693,45,9,2018-05-16,0.26,1,90
26947883,91578701,45,9,2019-01-08,1.13,2,0
31761090,238145460,45,9,2019-06-24,1.72,1,129
22069581,137858241,45,9,2019-07-05,0.48,1,328
13771885,47577415,45,9,2017-11-22,0.26,1,189
17632458,44582082,45,9,2017-07-30,0.32,1,0
12984848,183504,45,9,2019-06-01,0.37,1,332
23662000,177157966,45,9,2018-11-04,0.57,1,90
21106251,25354313,45,9,2019-06-22,0.43,2,0
9839906,14018666,45,9,2016-10-01,0.22,1,0
8838513,1423123,45,9,2019-03-06,0.27,1,0
10730086,28546873,45,9,2019-03-20,0.34,1,80
19857281,2781214,45,9,2018-10-31,0.38,1,0
6384622,31752474,45,9,2017-04-06,0.19,2,0
17529164,11070120,45,10,2019-04-13,0.36,2,186
22338850,154258141,45,10,2019-05-29,0.9,10,322
23557996,16400151,45,10,2018-04-01,0.61,1,0
13740704,20583125,45,10,2018-12-12,0.7,1,85
30797190,37891510,45,10,2019-07-04,2.14,2,54
33653735,27947449,45,10,2019-06-16,4.92,2,352
18387798,126929216,45,10,2019-06-07,0.42,3,322
14238785,3294438,45,10,2017-10-27,0.29,3,311
19161510,3788839,45,10,2019-05-27,0.46,4,310
20278421,22899202,45,10,2019-07-01,0.51,2,34
5692492,3148473,45,10,2016-09-04,0.19,1,0
25966512,62557719,45,11,2019-06-09,0.85,3,88
10526335,13200818,45,11,2018-04-16,0.31,1,0
18675599,129812563,45,11,2017-09-20,0.42,1,0
30370778,218336964,45,11,2019-06-19,1.73,4,6
2653544,157795,45,11,2015-11-16,0.19,2,0
17605255,119634559,45,11,2018-06-24,0.4,1,0
32838697,202350344,45,11,2019-07-01,3.67,2,294
8849758,23270872,45,11,2018-09-11,0.24,1,66
23093320,171522181,45,11,2018-03-25,0.64,1,0
27978240,4290578,45,12,2019-02-08,1.37,1,0
21956264,110346058,45,12,2019-06-10,2.03,1,291
22327744,79298323,45,12,2019-06-25,0.99,3,320
4865454,5650180,45,12,2019-04-28,0.37,2,201
20227428,18996093,45,12,2019-06-22,0.55,5,133
18059112,138243,45,12,2019-06-30,0.46,1,32
30717533,17598541,45,12,2019-06-13,1.89,1,150
21422090,106766048,45,12,2019-06-27,1.67,1,0
1911333,9917136,45,12,2018-11-11,0.18,3,337
20817614,74633496,45,12,2019-05-26,0.54,5,365
31438319,85108863,45,12,2019-06-05,2.32,1,78
3593491,5164854,45,13,2018-07-14,0.23,8,346
31696775,151557263,45,13,2019-07-01,2.57,1,53
5580648,21497854,45,13,2015-08-17,0.25,1,0
5804184,30112106,45,13,2019-06-23,0.25,1,0
22384915,1512819,45,13,2019-04-06,0.7,5,76
29316878,65407018,45,13,2019-06-09,1.63,5,160
30559387,229278227,45,13,2019-06-30,2.07,1,324
30914235,51913277,45,13,2019-07-03,4.59,1,37
33778143,204733512,45,13,2019-07-03,5.42,2,80
21715735,100935364,45,13,2019-01-21,0.65,2,0
3611620,18198406,45,13,2017-07-31,0.26,1,0
31332143,175103962,45,13,2019-06-24,2.31,6,170
3241287,16399575,45,13,2016-01-02,0.21,1,0
31511086,144006321,45,13,2019-07-07,2.45,1,87
24894058,11022916,45,14,2018-10-14,0.99,1,0
27776337,209121939,45,14,2019-06-22,1.34,2,128
19677221,88351271,45,14,2018-08-02,0.58,1,0
31205946,52593429,45,14,2019-06-16,2.55,2,40
32699981,144224025,45,14,2019-06-13,3.23,1,189
19671104,101657794,45,14,2017-10-19,0.58,6,0
32183028,240237028,45,14,2019-06-11,2.96,1,168
3939086,881214,45,14,2017-08-26,0.28,1,0
33431978,251852817,45,14,2019-06-25,4.16,7,83
5276602,20114391,45,14,2019-01-14,0.27,2,48
32136644,228141767,45,14,2019-06-24,2.86,1,347
1801036,8200820,45,14,2014-02-01,0.2,2,36
7383380,4907734,45,14,2018-08-29,0.35,1,0
15422083,5053976,45,14,2018-09-30,0.42,3,364
17730390,13416818,45,14,2017-09-30,0.51,3,0
25891334,3294438,45,14,2019-03-12,1.18,3,306
10446926,53819985,45,15,2016-10-28,0.35,1,0
30676471,229450070,45,15,2019-06-05,2.28,1,96
7510770,39347667,45,15,2018-07-10,0.48,1,0
15031599,52577963,45,15,2018-12-31,0.44,6,238
29559309,1418004,45,15,2019-06-25,2.1,1,123
29016907,155152907,45,15,2019-06-30,1.67,2,262
392948,312722,45,15,2019-06-26,0.57,4,242
26131004,196421197,45,15,2019-07-01,1.18,1,365
21745569,158406020,45,15,2019-02-09,0.76,2,269
24414462,156505456,45,15,2019-06-03,1.05,13,365
20427684,32446721,45,16,2019-06-29,0.7,6,365
11756047,41616878,45,16,2019-03-31,0.43,4,334
25521277,56631570,45,16,2018-12-27,1.22,1,0
33367953,219891232,45,16,2019-06-29,5.05,1,32
29184626,89680730,45,16,2019-07-04,6.86,1,139
32919210,245258532,45,16,2019-07-05,4.1,2,6
21383903,55724558,45,16,2019-06-04,0.77,5,88
17664316,13416818,45,16,2017-10-21,0.57,3,0
17946985,110872398,45,16,2018-03-31,0.58,1,0
25771285,8124038,45,17,2019-06-30,1.36,1,119
19204555,75563831,45,17,2019-05-07,0.69,2,283
11755946,41616878,45,17,2019-06-08,0.43,4,335
23610557,2251176,45,17,2019-06-25,1.04,1,16
33185502,41089134,45,17,2019-06-29,5.05,1,87
17318207,116881616,45,17,2019-06-07,0.65,2,17
21026272,18996093,45,17,2019-06-06,0.82,5,325
33431709,251852817,45,17,2019-06-30,5.1,7,72
11912865,63560790,45,17,2019-05-19,0.72,2,365
2069051,10581418,45,17,2019-05-12,0.55,1,354
30429519,82683774,45,17,2019-05-05,2.52,1,14
20881375,104300362,45,17,2019-06-10,0.79,1,314
31614670,92588965,45,17,2019-06-07,2.98,1,248
30901275,223846870,45,17,2019-06-11,2.6,3,0
20337158,32446721,45,18,2019-06-30,0.8,6,365
1041996,964482,45,18,2019-06-16,3.05,2,197
27851725,207381757,45,18,2019-07-01,1.93,1,153
8942367,9864136,45,18,2018-02-26,0.41,26,250
23685538,37286422,45,18,2018-08-09,1.15,1,0
16366928,97853468,45,18,2019-05-31,0.68,4,332
20862285,84562428,45,18,2019-06-03,0.83,2,80
17239807,40146897,45,18,2018-06-04,0.63,5,0
2066165,5164854,45,19,2019-04-10,0.31,8,42
29900235,99511145,45,19,2019-07-06,2.54,2,10
24624070,181111992,45,19,2018-12-27,1.57,2,98
29401472,7591218,45,19,2019-06-25,2.27,1,67
33430847,251852817,45,19,2019-06-29,5.64,7,90
7656308,1311104,45,19,2019-03-21,0.43,1,0
17476768,118378908,45,19,2019-05-31,0.72,6,297
18701095,130013537,45,19,2018-07-06,0.73,1,0
27190005,204733512,45,19,2019-04-10,1.67,2,0
24873530,26178850,45,19,2019-05-27,1.34,1,199
20761296,146030957,45,20,2019-06-19,0.89,1,16
3946201,5650180,45,20,2018-11-09,0.34,2,188
13044964,5288991,45,20,2019-05-26,0.53,6,258
5195654,26877931,45,20,2017-10-23,0.38,1,52
18076623,24467449,45,20,2019-04-15,0.74,2,10
1123737,5986790,45,20,2019-06-23,0.54,6,244
32777169,53725579,45,20,2019-06-24,4.88,3,227
270139,1093220,45,21,2019-01-15,0.29,3,88
20232745,120231560,45,21,2019-03-18,0.91,1,280
23110037,130972997,45,21,2019-06-22,1.35,2,339
31514722,228053166,45,21,2019-06-29,6.3,1,160
1423112,7659871,45,21,2019-04-30,0.45,1,21
16364666,61042,45,22,2018-12-31,0.71,6,0
15813342,100970583,45,22,2019-07-01,0.68,2,266
19850113,14898658,45,22,2019-05-21,0.96,11,7
4545999,23570473,45,22,2019-07-02,0.96,3,339
29412276,221434490,45,22,2019-06-14,2.58,2,138
13045257,5288991,45,22,2019-05-05,0.58,6,323
13045435,5288991,45,22,2018-12-22,0.58,6,289
13045531,5288991,45,22,2018-07-01,0.58,6,294
17013137,40872011,45,22,2019-05-20,0.83,1,51
22913600,111782745,45,23,2018-08-19,1.39,2,0
3835633,19708200,45,23,2019-06-23,0.39,3,327
14487072,52577963,45,23,2019-05-05,0.66,6,216
19886609,137411167,45,23,2019-06-01,0.96,1,54
29729573,9632197,45,23,2019-06-30,3.61,1,50
32922087,53725579,45,23,2019-06-20,5.95,3,217
33078339,248956396,45,24,2019-06-24,6.61,1,167
27689960,4415812,45,24,2019-06-21,2.44,1,4
21230280,110965771,45,24,2019-04-28,1.22,7,57
27359897,47782497,45,24,2019-06-29,2.11,3,313
14357487,48489969,45,24,2019-06-09,0.68,1,5
8846293,46087238,45,25,2019-01-31,0.65,2,335
3832444,19239110,45,25,2019-03-28,0.53,1,197
25297710,81359949,45,25,2019-06-02,1.97,2,54
25934111,132908616,45,25,2019-06-25,2.07,2,44
26496075,40905101,45,25,2018-11-30,2.05,1,0
6480685,24597265,45,25,2019-01-03,0.53,8,307
10542679,18802626,45,25,2019-03-03,0.62,1,29
32749800,53725579,45,25,2019-06-26,5.95,3,205
25772415,105828086,45,26,2019-07-01,2.02,4,2
2217609,11313668,45,26,2019-03-01,0.68,2,241
13014556,23269902,45,26,2019-06-18,1.23,1,45
22767004,8125932,45,26,2019-06-23,1.6,1,74
2372740,12120448,45,27,2019-05-15,0.42,1,190
22651032,113469347,45,27,2019-06-24,3.65,1,304
5803068,16151285,45,27,2018-01-01,0.55,4,325
10136508,17653796,45,27,2019-06-24,0.75,1,16
10886971,8261208,45,27,2019-07-05,0.78,1,339
28462811,214859918,45,28,2019-06-24,3.07,1,161
2243321,11457662,45,28,2018-01-02,0.43,2,0
21081485,29597567,49,127,2019-06-22,6.05,1,64
173072,826192,49,168,2019-07-06,4.6,1,248
891117,4734398,49,594,2019-06-15,7.57,3,339
903947,4734398,49,597,2019-06-23,7.72,3,342
903972,4734398,49,607,2019-06-21,7.75,3,293
2189742,11167829,49,79,2019-06-09,1.22,3,52
14109544,5302735,49,137,2019-06-29,3.88,2,279
15455678,48909179,49,55,2018-12-11,1.68,1,26
18188738,27403581,49,52,2019-04-16,1.95,1,194
15301517,25843005,49,108,2019-06-30,3.2,3,20
20166475,30442701,49,36,2018-06-21,1.55,1,0
25140559,45416627,49,41,2019-06-17,2.96,9,322
17738174,116746802,49,29,2019-06-16,1.07,5,96
19455149,136431007,49,40,2019-06-09,1.63,1,43
14726699,66949758,49,79,2019-07-01,3.01,2,63
755528,3684360,49,189,2019-06-23,2.32,4,238
3400359,16286162,49,114,2019-06-29,1.87,4,240
4407790,16286162,49,42,2019-06-21,0.74,4,227
4995739,25757883,49,43,2018-11-19,0.82,1,25
6257586,11757212,49,170,2019-06-22,3.36,4,356
8061409,1100659,49,107,2019-06-09,3.04,1,340
9451597,6630815,49,213,2019-06-24,4.9,2,30
15816930,9439324,49,74,2019-06-24,2.42,3,53
16310570,105828057,49,61,2018-03-06,1.96,1,0
16617640,47027510,49,38,2019-06-22,2.0,1,9
19019762,7813520,49,55,2019-06-21,2.15,1,332
20783233,30536963,49,71,2019-06-17,3.22,1,3
24799437,58953152,49,29,2019-05-19,2.03,2,0
13113202,69427329,49,65,2019-07-01,1.7,6,355
14014170,83811169,49,41,2019-06-30,1.15,1,355
20705026,137129564,49,77,2019-05-29,3.43,4,362
23922930,179825270,49,53,2019-06-23,3.47,1,341
29233046,146449899,49,57,2019-06-30,6.71,2,143
21379957,11822196,49,76,2019-06-06,3.64,2,0
18736484,128086219,49,61,2019-03-25,2.36,2,65
319798,9647066,49,72,2019-07-03,0.81,2,343
12847902,46938101,49,33,2019-06-21,0.87,1,348
14683118,89985620,49,71,2019-07-05,3.1,3,308
20275223,89985620,49,58,2019-06-29,2.53,3,311
3792246,7508547,49,77,2019-06-22,1.53,1,1
4274462,22189723,49,37,2019-05-28,0.73,2,298
5406167,22189723,49,49,2019-06-02,0.95,2,303
20127311,10112706,49,59,2019-06-18,3.09,1,24
15338,32169,49,138,2019-06-04,1.19,3,320
5337757,117949,49,59,2019-06-08,1.12,1,99
18076273,1753130,49,52,2019-07-07,1.94,1,66
812467,574584,49,61,2019-06-23,0.95,1,100
8628425,4481005,49,43,2019-04-27,0.94,2,283
29212737,164719010,49,50,2019-06-30,5.58,3,87
20581903,166634,49,33,2019-06-25,1.55,5,0
21755710,15811194,49,30,2019-05-20,1.62,1,62
27735126,209386156,49,60,2019-06-22,5.54,9,109
27787312,209386156,49,35,2019-05-28,3.23,9,9
27787386,209386156,49,51,2019-06-09,4.71,9,5
27788038,209386156,49,62,2019-06-30,5.81,9,3
20652620,147402286,49,93,2019-06-27,4.13,2,26
20652753,147402286,49,103,2019-06-25,4.56,2,22
13326731,75275467,49,59,2019-06-11,1.59,4,148
21963428,8243469,49,59,2019-04-01,3.08,1,0
23839200,178303634,49,48,2019-06-20,3.13,2,5
6134906,6541721,49,67,2019-06-23,1.56,1,8
2524228,8288419,49,96,2019-06-12,1.51,4,120
18473439,20438455,49,126,2019-07-05,4.82,2,45
25805422,37684272,49,77,2019-07-01,5.83,1,0
2686412,13384586,49,74,2019-06-17,1.16,1,284
18828846,131115416,49,43,2019-07-01,1.67,1,64
28312520,131993336,49,47,2019-06-26,4.64,2,196
16026567,13394035,49,85,2019-05-27,2.74,1,35
11096801,38120363,49,115,2019-06-24,2.96,2,59
11753116,50199714,49,86,2019-06-10,2.16,1,4
16341416,40146897,49,34,2019-06-04,1.11,5,29
18470545,38120363,49,39,2019-05-03,1.53,2,84
21990254,160326327,49,32,2019-07-06,1.67,3,5
24846816,187822288,49,128,2019-06-22,8.95,5,278
14220943,86397793,49,77,2019-06-23,2.17,1,264
5771366,1211067,49,151,2019-06-30,3.06,2,277
6746003,1211067,49,100,2019-06-29,2.12,2,284
17735156,4204783,49,45,2019-06-09,1.62,3,276
17735639,4204783,49,32,2019-06-29,1.14,3,315
4776065,12300501,49,102,2019-06-11,1.84,1,1
19057791,14935858,49,41,2019-01-12,1.62,2,8
22017362,160660639,49,81,2019-07-02,4.27,2,141
1479113,176836,49,90,2019-01-01,1.29,1,0
